"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2010","Urban","Both Sexes","35","Census - de jure - complete tabulation","Final figure, complete","2012","1641654",""
"Russian Federation","2010","Urban","Both Sexes","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2012","7740901",""
"Russian Federation","2010","Urban","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2012","7727558",""
"Russian Federation","2010","Urban","Both Sexes","36","Census - de jure - complete tabulation","Final figure, complete","2012","1571335",""
"Russian Federation","2010","Urban","Both Sexes","37","Census - de jure - complete tabulation","Final figure, complete","2012","1532245",""
"Russian Federation","2010","Urban","Both Sexes","38","Census - de jure - complete tabulation","Final figure, complete","2012","1530183",""
"Russian Federation","2010","Urban","Both Sexes","39","Census - de jure - complete tabulation","Final figure, complete","2012","1465484",""
"Russian Federation","2010","Urban","Both Sexes","40","Census - de jure - complete tabulation","Final figure, complete","2012","1516416",""
"Russian Federation","2010","Urban","Both Sexes","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2012","6816775",""
"Russian Federation","2010","Urban","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2012","6792549",""
"Russian Federation","2010","Urban","Both Sexes","41","Census - de jure - complete tabulation","Final figure, complete","2012","1345513",""
"Russian Federation","2010","Urban","Both Sexes","42","Census - de jure - complete tabulation","Final figure, complete","2012","1312797",""
"Russian Federation","2010","Urban","Both Sexes","43","Census - de jure - complete tabulation","Final figure, complete","2012","1301213",""
"Russian Federation","2010","Urban","Both Sexes","44","Census - de jure - complete tabulation","Final figure, complete","2012","1340836",""
"Russian Federation","2010","Urban","Both Sexes","45","Census - de jure - complete tabulation","Final figure, complete","2012","1420212",""
"Russian Federation","2010","Urban","Both Sexes","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2012","7753015",""
"Russian Federation","2010","Urban","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2012","7905169",""
"Russian Federation","2010","Urban","Both Sexes","46","Census - de jure - complete tabulation","Final figure, complete","2012","1458400",""
"Russian Federation","2010","Urban","Both Sexes","47","Census - de jure - complete tabulation","Final figure, complete","2012","1556313",""
"Russian Federation","2010","Urban","Both Sexes","48","Census - de jure - complete tabulation","Final figure, complete","2012","1623786",""
"Russian Federation","2010","Urban","Both Sexes","49","Census - de jure - complete tabulation","Final figure, complete","2012","1694304",""
"Russian Federation","2010","Urban","Both Sexes","50","Census - de jure - complete tabulation","Final figure, complete","2012","1802519",""
"Russian Federation","2010","Urban","Both Sexes","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2012","8362191",""
"Russian Federation","2010","Urban","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2012","8318225",""
"Russian Federation","2010","Urban","Both Sexes","51","Census - de jure - complete tabulation","Final figure, complete","2012","1692732",""
"Russian Federation","2010","Urban","Both Sexes","52","Census - de jure - complete tabulation","Final figure, complete","2012","1665800",""
"Russian Federation","2010","Urban","Both Sexes","53","Census - de jure - complete tabulation","Final figure, complete","2012","1616557",""
"Russian Federation","2010","Urban","Both Sexes","54","Census - de jure - complete tabulation","Final figure, complete","2012","1584583",""
"Russian Federation","2010","Urban","Both Sexes","55","Census - de jure - complete tabulation","Final figure, complete","2012","1609763",""
"Russian Federation","2010","Urban","Both Sexes","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2012","7442711",""
"Russian Federation","2010","Urban","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2012","7421005",""
"Russian Federation","2010","Urban","Both Sexes","56","Census - de jure - complete tabulation","Final figure, complete","2012","1554533",""
"Russian Federation","2010","Urban","Both Sexes","57","Census - de jure - complete tabulation","Final figure, complete","2012","1436149",""
"Russian Federation","2010","Urban","Both Sexes","58","Census - de jure - complete tabulation","Final figure, complete","2012","1457334",""
"Russian Federation","2010","Urban","Both Sexes","59","Census - de jure - complete tabulation","Final figure, complete","2012","1384932",""
"Russian Federation","2010","Urban","Both Sexes","60","Census - de jure - complete tabulation","Final figure, complete","2012","1401502",""
"Russian Federation","2010","Urban","Both Sexes","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2012","5973327",""
"Russian Federation","2010","Urban","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2012","5754943",""
"Russian Federation","2010","Urban","Both Sexes","61","Census - de jure - complete tabulation","Final figure, complete","2012","1406737",""
"Russian Federation","2010","Urban","Both Sexes","62","Census - de jure - complete tabulation","Final figure, complete","2012","1074911",""
"Russian Federation","2010","Urban","Both Sexes","63","Census - de jure - complete tabulation","Final figure, complete","2012","1182565",""
"Russian Federation","2010","Urban","Both Sexes","64","Census - de jure - complete tabulation","Final figure, complete","2012","907612",""
"Russian Federation","2010","Urban","Both Sexes","65","Census - de jure - complete tabulation","Final figure, complete","2012","590683",""
"Russian Federation","2010","Urban","Both Sexes","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2012","2991104",""
"Russian Federation","2010","Urban","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2012","3142441",""
"Russian Federation","2010","Urban","Both Sexes","66","Census - de jure - complete tabulation","Final figure, complete","2012","441464",""
"Russian Federation","2010","Urban","Both Sexes","67","Census - de jure - complete tabulation","Final figure, complete","2012","401974",""
"Russian Federation","2010","Urban","Both Sexes","68","Census - de jure - complete tabulation","Final figure, complete","2012","677168",""
"Russian Federation","2010","Urban","Both Sexes","69","Census - de jure - complete tabulation","Final figure, complete","2012","879815",""
"Russian Federation","2010","Urban","Both Sexes","70","Census - de jure - complete tabulation","Final figure, complete","2012","975101",""
"Russian Federation","2010","Urban","Both Sexes","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2012","4661377",""
"Russian Federation","2010","Urban","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2012","4580662",""
"Russian Federation","2010","Urban","Both Sexes","71","Census - de jure - complete tabulation","Final figure, complete","2012","1025682",""
"Russian Federation","2010","Urban","Both Sexes","72","Census - de jure - complete tabulation","Final figure, complete","2012","969207",""
"Russian Federation","2010","Urban","Both Sexes","73","Census - de jure - complete tabulation","Final figure, complete","2012","960018",""
"Russian Federation","2010","Urban","Both Sexes","74","Census - de jure - complete tabulation","Final figure, complete","2012","731369",""
"Russian Federation","2010","Urban","Both Sexes","75","Census - de jure - complete tabulation","Final figure, complete","2012","602975",""
"Russian Federation","2010","Urban","Both Sexes","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2012","2486470",""
"Russian Federation","2010","Urban","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2012","2505703",""
"Russian Federation","2010","Urban","Both Sexes","76","Census - de jure - complete tabulation","Final figure, complete","2012","451612",""
"Russian Federation","2010","Urban","Both Sexes","77","Census - de jure - complete tabulation","Final figure, complete","2012","448489",""
"Russian Federation","2010","Urban","Both Sexes","78","Census - de jure - complete tabulation","Final figure, complete","2012","503919",""
"Russian Federation","2010","Urban","Both Sexes","79","Census - de jure - complete tabulation","Final figure, complete","2012","479475",""
"Russian Federation","2010","Urban","Both Sexes","80","Census - de jure - complete tabulation","Final figure, complete","2012","502398",""
